kind_a,key_a,kind_b,key_b,matches,wins,win_rate
ability,nyx_assassin_spiked_carapace,ability,pangolier_lucky_shot,20,14,0.700000
ability,nyx_assassin_spiked_carapace,ability,troll_warlord_whirling_axes_melee,20,11,0.550000
ability,nyx_assassin_spiked_carapace,ability,winter_wyvern_cold_embrace,20,6,0.300000
ability,nyx_assassin_vendetta,ability,dark_willow_shadow_realm,20,10,0.500000
ability,nyx_assassin_vendetta,ability,earth_spirit_boulder_smash,20,10,0.500000
ability,nyx_assassin_vendetta,ability,ember_spirit_sleight_of_fist,20,8,0.400000
ability,nyx_assassin_vendetta,ability,hoodwink_scurry,20,9,0.450000
ability,nyx_assassin_vendetta,ability,marci_companion_run,20,9,0.450000
ability,nyx_assassin_vendetta,ability,meepo_ransack,20,10,0.500000
ability,nyx_assassin_vendetta,ability,muerta_gunslinger,20,8,0.400000
ability,nyx_assassin_vendetta,ability,naga_siren_mirror_image,20,8,0.400000
ability,nyx_assassin_vendetta,ability,pangolier_lucky_shot,20,10,0.500000
ability,obsidian_destroyer_arcane_orb,ability,brewmaster_cinder_brew,20,12,0.600000
ability,obsidian_destroyer_arcane_orb,ability,ember_spirit_sleight_of_fist,20,13,0.650000
ability,obsidian_destroyer_arcane_orb,ability,medusa_stone_gaze,20,5,0.250000
ability,obsidian_destroyer_arcane_orb,ability,nyx_assassin_impale,20,12,0.600000
ability,obsidian_destroyer_arcane_orb,ability,skywrath_mage_ancient_seal,20,10,0.500000
ability,obsidian_destroyer_astral_imprisonment,ability,bristleback_quill_spray,20,7,0.350000
ability,obsidian_destroyer_astral_imprisonment,ability,centaur_stampede,20,10,0.500000
ability,obsidian_destroyer_astral_imprisonment,ability,dark_willow_cursed_crown,20,13,0.650000
ability,obsidian_destroyer_astral_imprisonment,ability,dawnbreaker_celestial_hammer,20,9,0.450000
ability,obsidian_destroyer_astral_imprisonment,ability,medusa_split_shot,20,7,0.350000
ability,obsidian_destroyer_astral_imprisonment,ability,muerta_the_calling,20,8,0.400000
ability,obsidian_destroyer_astral_imprisonment,ability,nyx_assassin_spiked_carapace,20,10,0.500000
ability,ogre_magi_bloodlust,ability,dawnbreaker_celestial_hammer,20,13,0.650000
ability,ogre_magi_bloodlust,ability,keeper_of_the_light_spirit_form,20,11,0.550000
ability,ogre_magi_bloodlust,ability,meepo_ransack,20,7,0.350000
ability,ogre_magi_bloodlust,ability,nyx_assassin_spiked_carapace,20,9,0.450000
ability,ogre_magi_bloodlust,ability,tusk_tag_team,20,13,0.650000
ability,ogre_magi_fireblast,ability,marci_companion_run,20,8,0.400000
ability,ogre_magi_fireblast,ability,void_spirit_aether_remnant,20,10,0.500000
ability,ogre_magi_ignite,ability,slark_shadow_dance,20,13,0.650000
ability,omniknight_guardian_angel,ability,dawnbreaker_celestial_hammer,20,7,0.350000
ability,omniknight_guardian_angel,ability,hoodwink_bushwhack,20,10,0.500000
ability,omniknight_guardian_angel,ability,mars_spear,20,5,0.250000
ability,omniknight_guardian_angel,ability,night_stalker_void,20,10,0.500000
ability,omniknight_guardian_angel,ability,shadow_demon_disruption,20,8,0.400000
ability,omniknight_guardian_angel,ability,shredder_timber_chain,20,8,0.400000
ability,omniknight_guardian_angel,ability,spirit_breaker_charge_of_darkness,20,13,0.650000
ability,omniknight_guardian_angel,ability,techies_suicide,20,8,0.400000
ability,omniknight_hammer_of_purity,ability,alchemist_acid_spray,20,11,0.550000
ability,omniknight_hammer_of_purity,ability,antimage_mana_void,20,13,0.650000
ability,omniknight_hammer_of_purity,ability,batrider_firefly,20,8,0.400000
ability,omniknight_hammer_of_purity,ability,dark_willow_bramble_maze,20,10,0.500000
ability,omniknight_hammer_of_purity,ability,kez_shodo_sai_ad,20,11,0.550000
ability,omniknight_hammer_of_purity,ability,mirana_leap,20,12,0.600000
ability,omniknight_hammer_of_purity,ability,phantom_assassin_coup_de_grace,20,9,0.450000
ability,omniknight_hammer_of_purity,ability,phantom_lancer_juxtapose,20,10,0.500000
ability,omniknight_hammer_of_purity,ability,shredder_whirling_death,20,13,0.650000
ability,omniknight_hammer_of_purity,ability,skywrath_mage_mystic_flare,20,13,0.650000
ability,omniknight_hammer_of_purity,ability,slardar_slithereen_crush,20,12,0.600000
ability,omniknight_hammer_of_purity,ability,spirit_breaker_greater_bash,20,9,0.450000
ability,omniknight_hammer_of_purity,ability,templar_assassin_psionic_trap,20,7,0.350000
ability,omniknight_hammer_of_purity,ability,tiny_toss,20,14,0.700000
ability,omniknight_hammer_of_purity,ability,ursa_earthshock,20,12,0.600000
ability,omniknight_hammer_of_purity,ability,witch_doctor_paralyzing_cask,20,11,0.550000
ability,omniknight_martyr,ability,arc_warden_magnetic_field,20,7,0.350000
ability,omniknight_martyr,ability,bristleback_bristleback,20,12,0.600000
ability,omniknight_martyr,ability,huskar_burning_spear,20,12,0.600000
ability,omniknight_martyr,ability,jakiro_ice_path,20,11,0.550000
ability,omniknight_martyr,ability,mars_spear,20,12,0.600000
ability,omniknight_martyr,ability,muerta_dead_shot,20,8,0.400000
ability,omniknight_martyr,ability,pangolier_swashbuckle,20,11,0.550000
ability,omniknight_martyr,ability,phantom_lancer_doppelwalk,20,11,0.550000
ability,omniknight_martyr,ability,phantom_lancer_juxtapose,20,10,0.500000
ability,omniknight_martyr,ability,primal_beast_trample,20,11,0.550000
ability,omniknight_martyr,ability,pugna_life_drain,20,11,0.550000
ability,omniknight_martyr,ability,queenofpain_blink,20,14,0.700000
ability,omniknight_martyr,ability,snapfire_firesnap_cookie,20,12,0.600000
ability,omniknight_martyr,ability,snapfire_mortimer_kisses,20,14,0.700000
ability,omniknight_martyr,ability,templar_assassin_psionic_trap,20,9,0.450000
ability,omniknight_martyr,ability,weaver_geminate_attack,20,5,0.250000
ability,omniknight_martyr,ability,wisp_spirits,20,5,0.250000
ability,omniknight_purification,ability,enchantress_natures_attendants,20,10,0.500000
ability,omniknight_purification,ability,legion_commander_overwhelming_odds,20,11,0.550000
ability,omniknight_purification,ability,oracle_fortunes_end,20,13,0.650000
ability,omniknight_purification,ability,treant_leech_seed,20,9,0.450000
ability,omniknight_purification,ability,wisp_overcharge,20,8,0.400000
ability,oracle_false_promise,ability,dawnbreaker_celestial_hammer,20,15,0.750000
ability,oracle_false_promise,ability,dawnbreaker_fire_wreath,20,13,0.650000
ability,oracle_false_promise,ability,void_spirit_dissimilate,20,8,0.400000
ability,oracle_fates_edict,ability,winter_wyvern_cold_embrace,20,7,0.350000
ability,oracle_fortunes_end,ability,hoodwink_acorn_shot,20,11,0.550000
ability,pangolier_lucky_shot,ability,meepo_ransack,20,7,0.350000
ability,pangolier_shield_crash,ability,huskar_inner_fire,20,6,0.300000
ability,pangolier_shield_crash,ability,marci_grapple,20,12,0.600000
ability,pangolier_swashbuckle,ability,antimage_counterspell,20,8,0.400000
ability,pangolier_swashbuckle,ability,marci_companion_run,20,6,0.300000
ability,phantom_assassin_coup_de_grace,ability,leshrac_diabolic_edict,20,9,0.450000
ability,phantom_assassin_coup_de_grace,ability,lone_druid_savage_roar,20,12,0.600000
ability,phantom_assassin_coup_de_grace,ability,ogre_magi_ignite,20,8,0.400000
ability,phantom_assassin_coup_de_grace,ability,rattletrap_battery_assault,20,9,0.450000
ability,phantom_assassin_coup_de_grace,ability,spirit_breaker_charge_of_darkness,20,12,0.600000
ability,phantom_assassin_coup_de_grace,ability,wisp_spirits,20,9,0.450000
ability,phantom_assassin_immaterial,ability,arc_warden_flux,20,9,0.450000
ability,phantom_assassin_immaterial,ability,bane_enfeeble,20,12,0.600000
ability,phantom_assassin_immaterial,ability,beastmaster_wild_axes,20,14,0.700000
ability,phantom_assassin_immaterial,ability,enigma_malefice,20,12,0.600000
ability,phantom_assassin_immaterial,ability,furion_teleportation,20,9,0.450000
ability,phantom_assassin_immaterial,ability,grimstroke_soul_chain,20,9,0.450000
ability,phantom_assassin_immaterial,ability,huskar_inner_fire,20,9,0.450000
ability,phantom_assassin_immaterial,ability,juggernaut_blade_fury,20,13,0.650000
ability,phantom_assassin_immaterial,ability,kez_echo_slash,20,9,0.450000
ability,phantom_assassin_immaterial,ability,magnataur_reverse_polarity,20,14,0.700000
ability,phantom_assassin_immaterial,ability,medusa_gorgon_grasp,20,9,0.450000
ability,phantom_assassin_immaterial,ability,pangolier_gyroshell,20,9,0.450000
ability,phantom_assassin_immaterial,ability,sandking_sand_storm,20,12,0.600000
ability,phantom_assassin_immaterial,ability,spirit_breaker_greater_bash,20,9,0.450000
ability,phantom_assassin_immaterial,ability,sven_warcry,20,9,0.450000
ability,phantom_assassin_immaterial,ability,terrorblade_reflection,20,12,0.600000
ability,phantom_assassin_immaterial,ability,treant_overgrowth,20,12,0.600000
ability,phantom_assassin_immaterial,ability,troll_warlord_whirling_axes_ranged,20,7,0.350000
ability,phantom_assassin_immaterial,ability,zuus_thundergods_wrath,20,12,0.600000
ability,phantom_assassin_phantom_strike,ability,doom_bringer_infernal_blade,20,14,0.700000
ability,phantom_assassin_phantom_strike,ability,furion_wrath_of_nature,20,13,0.650000
ability,phantom_assassin_phantom_strike,ability,naga_siren_ensnare,20,9,0.450000
ability,phantom_assassin_phantom_strike,ability,pangolier_swashbuckle,20,8,0.400000
ability,phantom_assassin_stifling_dagger,ability,dark_seer_vacuum,20,9,0.450000
ability,phantom_assassin_stifling_dagger,ability,dark_willow_shadow_realm,20,12,0.600000
ability,phantom_assassin_stifling_dagger,ability,dawnbreaker_celestial_hammer,20,13,0.650000
ability,phantom_assassin_stifling_dagger,ability,disruptor_glimpse,20,11,0.550000
ability,phantom_assassin_stifling_dagger,ability,huskar_inner_fire,20,7,0.350000
ability,phantom_assassin_stifling_dagger,ability,lone_druid_spirit_link,20,7,0.350000
ability,phantom_assassin_stifling_dagger,ability,ogre_magi_fireblast,20,7,0.350000
ability,phantom_assassin_stifling_dagger,ability,pangolier_shield_crash,20,10,0.500000
ability,phantom_assassin_stifling_dagger,ability,rattletrap_battery_assault,20,10,0.500000
ability,phantom_assassin_stifling_dagger,ability,silencer_curse_of_the_silent,20,9,0.450000
ability,phantom_assassin_stifling_dagger,ability,silencer_last_word,20,8,0.400000
ability,phantom_assassin_stifling_dagger,ability,tusk_snowball,20,13,0.650000
ability,phantom_lancer_doppelwalk,ability,beastmaster_primal_roar,20,13,0.650000
ability,phantom_lancer_doppelwalk,ability,centaur_return,20,11,0.550000
ability,phantom_lancer_doppelwalk,ability,crystal_maiden_frostbite,20,10,0.500000
ability,phantom_lancer_doppelwalk,ability,dark_seer_surge,20,12,0.600000
ability,phantom_lancer_doppelwalk,ability,doom_bringer_scorched_earth,20,11,0.550000
ability,phantom_lancer_doppelwalk,ability,enchantress_natures_attendants,20,7,0.350000
ability,phantom_lancer_doppelwalk,ability,grimstroke_ink_creature,20,10,0.500000
ability,phantom_lancer_doppelwalk,ability,leshrac_diabolic_edict,20,8,0.400000
ability,phantom_lancer_doppelwalk,ability,marci_grapple,20,9,0.450000
ability,phantom_lancer_doppelwalk,ability,night_stalker_void,20,12,0.600000
ability,phantom_lancer_doppelwalk,ability,slardar_slithereen_crush,20,9,0.450000
ability,phantom_lancer_doppelwalk,ability,slark_dark_pact,20,7,0.350000
ability,phantom_lancer_doppelwalk,ability,troll_warlord_whirling_axes_melee,20,10,0.500000
ability,phantom_lancer_doppelwalk,ability,warlock_rain_of_chaos,20,10,0.500000
ability,phantom_lancer_juxtapose,ability,centaur_hoof_stomp,20,7,0.350000
ability,phantom_lancer_juxtapose,ability,dawnbreaker_fire_wreath,20,9,0.450000
ability,phantom_lancer_juxtapose,ability,doom_bringer_infernal_blade,20,11,0.550000
ability,phantom_lancer_juxtapose,ability,furion_teleportation,20,8,0.400000
ability,phantom_lancer_juxtapose,ability,jakiro_ice_path,20,10,0.500000
ability,phantom_lancer_juxtapose,ability,lich_frost_shield,20,13,0.650000
ability,phantom_lancer_juxtapose,ability,shredder_reactive_armor,20,9,0.450000
ability,phantom_lancer_juxtapose,ability,storm_spirit_electric_vortex,20,9,0.450000
ability,phantom_lancer_juxtapose,ability,tinker_laser,20,8,0.400000
ability,phantom_lancer_juxtapose,ability,winter_wyvern_arctic_burn,20,12,0.600000
ability,phantom_lancer_phantom_edge,ability,antimage_mana_void,20,6,0.300000
ability,phantom_lancer_phantom_edge,ability,clinkz_wind_walk,20,9,0.450000
ability,phantom_lancer_phantom_edge,ability,crystal_maiden_freezing_field,20,11,0.550000
ability,phantom_lancer_phantom_edge,ability,death_prophet_exorcism,20,8,0.400000
ability,phantom_lancer_phantom_edge,ability,enigma_malefice,20,13,0.650000
ability,phantom_lancer_phantom_edge,ability,mars_arena_of_blood,20,6,0.300000
ability,phantom_lancer_phantom_edge,ability,puck_waning_rift,20,10,0.500000
ability,phantom_lancer_phantom_edge,ability,sven_warcry,20,5,0.250000
ability,phantom_lancer_phantom_edge,ability,viper_viper_strike,20,9,0.450000
ability,phantom_lancer_phantom_edge,ability,windrunner_shackleshot,20,7,0.350000
ability,phantom_lancer_spirit_lance,ability,beastmaster_wild_axes,20,9,0.450000
ability,phantom_lancer_spirit_lance,ability,bounty_hunter_wind_walk,20,11,0.550000
ability,phantom_lancer_spirit_lance,ability,broodmother_insatiable_hunger,20,9,0.450000
ability,phantom_lancer_spirit_lance,ability,broodmother_spawn_spiderlings,20,7,0.350000
ability,phantom_lancer_spirit_lance,ability,dark_seer_ion_shell,20,12,0.600000
ability,phantom_lancer_spirit_lance,ability,death_prophet_carrion_swarm,20,9,0.450000
ability,phantom_lancer_spirit_lance,ability,death_prophet_exorcism,20,8,0.400000
ability,phantom_lancer_spirit_lance,ability,doom_bringer_devour,20,8,0.400000
ability,phantom_lancer_spirit_lance,ability,furion_sprout,20,8,0.400000
ability,phantom_lancer_spirit_lance,ability,mars_gods_rebuke,20,8,0.400000
ability,phantom_lancer_spirit_lance,ability,medusa_stone_gaze,20,10,0.500000
ability,phantom_lancer_spirit_lance,ability,phoenix_supernova,20,9,0.450000
ability,phantom_lancer_spirit_lance,ability,shredder_chakram,20,10,0.500000
ability,phantom_lancer_spirit_lance,ability,visage_grave_chill,20,10,0.500000
ability,phantom_lancer_spirit_lance,ability,visage_gravekeepers_cloak,20,11,0.550000
ability,phantom_lancer_spirit_lance,ability,winter_wyvern_arctic_burn,20,12,0.600000
ability,phantom_lancer_spirit_lance,ability,zuus_lightning_bolt,20,13,0.650000
ability,phoenix_fire_spirits,ability,hoodwink_bushwhack,20,7,0.350000
ability,phoenix_fire_spirits,ability,hoodwink_sharpshooter,20,8,0.400000
ability,phoenix_fire_spirits,ability,pangolier_gyroshell,20,9,0.450000
ability,phoenix_icarus_dive,ability,arc_warden_flux,20,11,0.550000
ability,phoenix_icarus_dive,ability,drow_ranger_wave_of_silence,20,8,0.400000
ability,phoenix_icarus_dive,ability,monkey_king_jingu_mastery,20,10,0.500000
ability,phoenix_icarus_dive,ability,snapfire_mortimer_kisses,20,8,0.400000
ability,phoenix_supernova,ability,beastmaster_summon_raptor,20,11,0.550000
ability,phoenix_supernova,ability,dawnbreaker_celestial_hammer,20,6,0.300000
ability,primal_beast_onslaught,ability,ember_spirit_sleight_of_fist,20,9,0.450000
ability,primal_beast_onslaught,ability,luna_lunar_orbit,20,6,0.300000
ability,primal_beast_onslaught,ability,marci_bodyguard,20,13,0.650000
ability,primal_beast_onslaught,ability,ogre_magi_fireblast,20,9,0.450000
ability,primal_beast_onslaught,ability,slardar_bash,20,10,0.500000
ability,primal_beast_onslaught,ability,tiny_tree_grab,20,11,0.550000
ability,primal_beast_onslaught,ability,vengefulspirit_magic_missile,20,11,0.550000
ability,primal_beast_onslaught,ability,viper_viper_strike,20,6,0.300000
ability,primal_beast_onslaught,ability,weaver_time_lapse,20,11,0.550000
ability,primal_beast_onslaught,ability,winter_wyvern_arctic_burn,20,9,0.450000
ability,primal_beast_onslaught,ability,wisp_overcharge,20,9,0.450000
ability,primal_beast_onslaught,ability,wisp_spirits,20,13,0.650000
ability,primal_beast_pulverize,ability,brewmaster_thunder_clap,20,6,0.300000
ability,primal_beast_pulverize,ability,broodmother_insatiable_hunger,20,10,0.500000
ability,primal_beast_pulverize,ability,legion_commander_overwhelming_odds,20,13,0.650000
ability,primal_beast_pulverize,ability,medusa_gorgon_grasp,20,3,0.150000
ability,primal_beast_pulverize,ability,nevermore_shadowraze2,20,12,0.600000
ability,primal_beast_pulverize,ability,shredder_timber_chain,20,10,0.500000
ability,primal_beast_pulverize,ability,tinker_laser,20,13,0.650000
ability,primal_beast_pulverize,ability,windrunner_powershot,20,8,0.400000
ability,primal_beast_pulverize,ability,wisp_tether,20,13,0.650000
ability,primal_beast_trample,ability,alchemist_unstable_concoction,20,12,0.600000
ability,primal_beast_trample,ability,antimage_counterspell,20,7,0.350000
ability,primal_beast_trample,ability,dawnbreaker_celestial_hammer,20,11,0.550000
ability,primal_beast_trample,ability,doom_bringer_devour,20,9,0.450000
ability,primal_beast_trample,ability,dragon_knight_dragon_tail,20,9,0.450000
ability,primal_beast_trample,ability,elder_titan_earth_splitter,20,10,0.500000
ability,primal_beast_trample,ability,necrolyte_death_pulse,20,9,0.450000
ability,primal_beast_trample,ability,night_stalker_void,20,11,0.550000
ability,primal_beast_trample,ability,pudge_meat_hook,20,10,0.500000
ability,primal_beast_trample,ability,tiny_toss,20,12,0.600000
ability,primal_beast_uproar,ability,alchemist_unstable_concoction,20,6,0.300000
ability,primal_beast_uproar,ability,broodmother_spin_web,20,15,0.750000
ability,primal_beast_uproar,ability,dragon_knight_breathe_fire,20,11,0.550000
